伯恩斯坦	0.9459	210
克罗斯	1.0000	222
凯瑟琳	0.9595	213
卡马乔	1.0000	222
塞尔塔	1.0000	222
拉登	0.9640	214
波什	0.9685	215
维纳斯	0.9505	211
乔纳森	0.9864	218
德拉蒙德	1.0000	221
高尔基	1.0000	221
劳尔	0.9409	207
马拉多纳	0.9955	219
阿泽维多	0.9726	213
兰迪	0.9401	204
马塔雷拉	1.0000	217
巴雷特	1.0000	215
伊戈达拉	0.9953	213
弗洛伊德	1.0000	213
玛莎	0.9484	202
米兰达	1.0000	213
黑格尔	0.9765	208
卡积分卡拉	1.0000	212
安吉尔	0.9151	194
洛克哈特	1.0000	212
纳扎尔巴耶夫	1.0000	210
